gid,lon,lat
다사83aa72ab,127.3084423000,37.7508576800
다사65aa66ab,127.1044051000,37.6962698400
다사72bb58ba,127.1926019000,37.6266789900
다사75ab72bb,127.2204515000,37.7551884600
다사86ba65ab,127.3483013000,37.6878224600
다사79bb62ab,127.2718264000,37.6606591500
다사75ba57ba,127.2237997000,37.6177426900
다사69bb63ab,127.1584085000,37.6693986100
다사74bb73aa,127.2147668000,37.7574281500
다사72bb70ab,127.1921646000,37.7325848200
다사73aa58ba,127.1954350000,37.6266863400
다사74aa56aa,127.2068560000,37.6041816200
다사76ba65aa,127.2348907000,37.6853687100
다사69ab59aa,127.1529173000,37.6310756500
다사70ba69aa,127.1666808000,37.7212489100
다사65ab64bb,127.1073121000,37.6827595700
다사71aa64aa,127.1725525000,37.6761987400
다사82ba57ab,127.3031242000,37.6156483300
다사73ba72bb,127.2005853000,37.7551396600
다사72bb57ba,127.1926390000,37.6176656400
다사77ab62ba,127.2434744000,37.6628542500
다사72aa55aa,127.1842360000,37.5951097900
다사83bb65aa,127.3171166000,37.6855248800
다사76aa60ab,127.2293754000,37.6425425800
다사83bb65ba,127.3171055000,37.6900315500
다사72ba60ba,127.1896938000,37.6446982300
다사78ba58aa,127.2577787000,37.6223240600
다사76bb53bb,127.2380822000,37.5839746800
다사66ba67ab,127.1213738000,37.7053388500
다사80ab70bb,127.2772662000,37.7372829800
다사70ab63bb,127.1640576000,37.6739215100
다사88ba64bb,127.3709930000,37.6833427800
다사70ab61bb,127.1641389000,37.6558949900
다사69bb61ab,127.1584911000,37.6513720800
다사84bb53ba,127.3286963000,37.5818875800
다사85bb55aa,127.3399932000,37.5954237100
다사73bb68ba,127.2035761000,37.7168408000
다사74bb68ba,127.2149223000,37.7168687800
다사72aa65ba,127.1838351000,37.6897495600
다사84aa61bb,127.3200228000,37.6562358200
다사88ab65ba,127.3681457000,37.6900996600
다사72ab60ba,127.1868600000,37.6446907400
다사76aa70ab,127.2290477000,37.7326753600
다사73ab56ba,127.1983410000,37.6086669000
다사78ab66ba,127.2546937000,37.6989315900
다사82bb50aa,127.3061264000,37.5503052300
다사77ba49bb,127.2466989000,37.5479393100
다사66aa67bb,127.1156783000,37.7098270800
다사85ab60bb,127.3342142000,37.6472432000
다사84ba63bb,127.3256491000,37.6742710800
다사82ab57bb,127.3002794000,37.6201502800
다사76bb52bb,127.2381138000,37.5749612300
다사71aa54ab,127.1729379000,37.5883189000
다사80ab57ab,127.2776296000,37.6156030400
다사75aa61aa,127.2180149000,37.6492760300
다사80ab72aa,127.2772324000,37.7485495100
다사71aa58aa,127.1727898000,37.6221190000
다사69ba65ab,127.1554904000,37.6874168200
다사82ab64ab,127.3001224000,37.6787372700
다사83aa60aa,127.3087261000,37.6404445500
다사74bb67bb,127.2149482000,37.7101088600
다사74bb71bb,127.2148100000,37.7461616800
다사82ba61ab,127.3030290000,37.6517019600
다사73aa56ba,127.1955086000,37.6086596200
다사85ba65aa,127.3369643000,37.6855539900
다사68bb62ba,127.1471015000,37.6626052900
다사81aa51ba,127.2862761000,37.5637913200
다사69ba66ab,127.1554487000,37.6964300300
다사82bb58aa,127.3059393000,37.6224131000
다사85aa60bb,127.3313802000,37.6472391800
다사71ab67bb,127.1752401000,37.7100061800
다사77ba50aa,127.2466912000,37.5501926900
다사79ab69ba,127.2659522000,37.7259944400
다사65bb60ba,127.1131814000,37.6444721700
다사76ba50bb,127.2353464000,37.5569279700
다사71ab68bb,127.1752008000,37.7190193700
다사70aa55ba,127.1615602000,37.5995536800
다사84aa51ba,127.3202452000,37.5638479200
다사84bb53aa,127.3287066000,37.5773808200
다사72aa62ba,127.1839498000,37.6627097800
다사87aa59aa,127.3540826000,37.6314959100
다사77aa55ab,127.2408668000,37.5975010800
다사83bb61ba,127.3171940000,37.6539781200
다사76ab55ba,127.2323627000,37.5997354800
다사85bb66aa,127.3397803000,37.6945712200
다사77aa56ba,127.2408278000,37.6087678500
다사85aa64bb,127.3312987000,37.6832926800
다사77ba53ba,127.2465844000,37.5817398600
다사74bb66ab,127.2150000000,37.6965890000
다사77aa62ba,127.2406398000,37.6628480500
다사71ab70ab,127.1751417000,37.7325391300
다사74ba69bb,127.2120422000,37.7281284100
다사72ba65aa,127.1895249000,37.6852580000
다사82aa51aa,127.2976113000,37.5593045100
다사75bb54ba,127.2267314000,37.5907090800
다사65bb67aa,127.1128772000,37.7030579400
다사79aa56ba,127.2634874000,37.6088154400
다사74ab70ab,127.2091876000,37.7326280400
다사67ba69aa,127.1326403000,37.7211477600
다사84ab68bb,127.3227069000,37.7193334700
다사81ab71ab,127.2886028000,37.7418104900
다사87ab61bb,127.3568684000,37.6562862800
다사68ab62aa,127.1414543000,37.6580815700
다사76aa60bb,127.2293591000,37.6470492500
다사85aa62aa,127.3313548000,37.6585059200
다사84aa70ab,127.3198375000,37.7328490800
다사72ab61ab,127.1868316000,37.6514507200
다사85aa61aa,127.3313751000,37.6494925300
다사74aa65ab,127.2065282000,37.6875548800
다사81bb47ba,127.2948672000,37.5277522300
다사74ba60aa,127.2123817000,37.6402490200
다사80aa69ab,127.2744698000,37.7237577100
다사68bb61bb,127.1471335000,37.6558453500
다사74ba59bb,127.2123904000,37.6379956800
다사74ba54aa,127.2125899000,37.5861687400
다사66aa60bb,127.1160036000,37.6467347400
다사68aa61ab,127.1386527000,37.6513129900
다사81bb71ab,127.2942778000,37.7418205300
다사70aa54aa,127.1616214000,37.5860336300
다사80bb48bb,127.2835170000,37.5389989700
다사81ba71ab,127.2914403000,37.7418155500
다사85ab67ba,127.3340787000,37.7080833600
다사72ab71bb,127.1864333000,37.7460896100
다사81ba74aa,127.2913707000,37.7666019000
다사70aa62aa,127.1612944000,37.6581402100
다사82bb55ab,127.3060037000,37.5976261200
다사82ba48ab,127.3033376000,37.5345268400
다사82bb69ba,127.3056692000,37.7260666000
다사77bb61aa,127.2491889000,37.6493464300
다사74bb72aa,127.2148014000,37.7484149800
다사71ab69aa,127.1751909000,37.7212726700
다사69ba64aa,127.1555425000,37.6761502900
다사88ba63ba,127.3710125000,37.6720760700
다사81bb54ab,127.2947003000,37.5885934900
다사84aa67aa,127.3199084000,37.7035558900
다사71bb59ab,127.1812406000,37.6334089200
다사79ba57ba,127.2691245000,37.6178400800
다사81ba59ab,127.2917430000,37.6336557100
다사70ab66aa,127.1639662000,37.6942012800
다사67bb64bb,127.1356645000,37.6828505700
다사88aa62ab,127.3653631000,37.6608029900
다사65bb60bb,127.1131698000,37.6467254800
다사87aa66ab,127.3539546000,37.6968429600
다사86ba67ba,127.3482600000,37.7081024600
다사71aa65aa,127.1725129000,37.6852119900
다사73aa70ba,127.1949925000,37.7348454900
다사82ab62ab,127.3001708000,37.6607105700
다사67aa61aa,127.1273278000,37.6490244100
다사76ba70ab,127.2347220000,37.7326882700
다사74ab60aa,127.2095481000,37.6402420700
다사82aa47ab,127.2977026000,37.5255037200
다사73ab68ab,127.1979121000,37.7145731000
다사73bb59aa,127.2039165000,37.6312146500
다사72ba64bb,127.1895343000,37.6830046900
다사70ba58aa,127.1671239000,37.6221031500
다사76bb65ab,127.2377181000,37.6876283700
다사78ba61bb,127.2576689000,37.6561242100
다사83ab57ba,127.3116167000,37.6179155600
다사85ba67aa,127.3369249000,37.7035806600
다사85ba61aa,127.3370432000,37.6495005000
다사77ab62ab,127.2434821000,37.6606009100
다사65bb63aa,127.1130645000,37.6670052300
다사66ab63aa,127.1187338000,37.6670236900
다사71ba61ab,127.1783295000,37.6514278500
다사74ab66aa,127.2093372000,37.6943218400
다사73ba67ba,127.2007758000,37.7078204200
다사67bb70aa,127.1354328000,37.7301697000
다사84ab67bb,127.3227284000,37.7103201700
다사85ab62aa,127.3341891000,37.6585099400
다사81aa69bb,127.2858042000,37.7282855000
다사75ba57ab,127.2238080000,37.6154893500
다사77ab60ba,127.2435364000,37.6448275700
다사76ba62ab,127.2349788000,37.6605821200
다사74bb72ba,127.2147841000,37.7529215600
다사74ba72bb,127.2119374000,37.7551679500
다사80bb55ba,127.2833408000,37.5998400700
다사65ab63aa,127.1073953000,37.6669865000
다사72aa68ba,127.1837202000,37.7167892100
다사68aa64aa,127.1385326000,37.6760993900
다사85ba61ba,127.3370333000,37.6540072000
다사74bb71ba,127.2148187000,37.7439083900
다사78ab48bb,127.2552188000,37.5389437000
다사84ba66aa,127.3256017000,37.6945511000
다사67ab64aa,127.1300276000,37.6760730100
다사83ab50ba,127.3117756000,37.5548211600
다사72bb73ba,127.1920433000,37.7618775800
다사82ba64ba,127.3029516000,37.6809953800
다사65aa62ba,127.1045845000,37.6624704300
다사71ab64bb,127.1753580000,37.6829665200
다사74ba68ba,127.2120858000,37.7168618900
다사76bb66ab,127.2376864000,37.6966416500
다사85ab67aa,127.3340888000,37.7035767000
다사71bb68ba,127.1808837000,37.7167815700
다사81aa71ab,127.2857653000,37.7418053700
다사72ab57ba,127.1869735000,37.6176507500
다사72bb72ab,127.1920900000,37.7506111500
다사70ba66ab,127.1667918000,37.6964626300
다사67aa71ab,127.1268651000,37.7414094600
다사74bb71aa,127.2148360000,37.7394018000
다사80ab61bb,127.2775087000,37.6561633000
다사73ab58ab,127.1982773000,37.6244402800
다사72aa68bb,127.1837107000,37.7190425100
다사79ba57ab,127.2691315000,37.6155867200
다사83ab71ba,127.3112973000,37.7441023300
다사76bb50ab,127.2381926000,37.5524275400
다사75aa65bb,127.2178529000,37.6920891900
다사83ba67aa,127.3142363000,37.7035470900
다사71aa62bb,127.1726020000,37.6649321700
다사82ab54bb,127.3003517000,37.5931099400
다사73bb71aa,127.2034863000,37.7393737900
다사77aa60ab,127.2407104000,37.6425680300
다사73ba59aa,127.2010832000,37.6312075000
다사76aa53bb,127.2295876000,37.5839555200
다사76ab70bb,127.2318686000,37.7371884500
다사70bb57ab,127.1699868000,37.6153511100
다사77ab54ba,127.2437220000,37.5907471900
다사74ba59ba,127.2123991000,37.6357423500
다사65ba60ba,127.1103477000,37.6444628500
다사67ba66aa,127.1327737000,37.6941082700
다사75aa62ba,127.2179638000,37.6627960100
다사70bb63bb,127.1697275000,37.6739375300
다사82bb70ba,127.3056456000,37.7350798600
다사69ba62ba,127.1556050000,37.6626304200
다사64bb66bb,127.1015452000,37.7007668600
다사65ba68aa,127.1099940000,37.7120617300
다사67ab65bb,127.1299492000,37.6918461100
다사81ba64ba,127.2916108000,37.6809758900
다사74aa70ba,127.2063415000,37.7348743000
다사73aa73ab,127.1948908000,37.7596316800
다사70ab63ba,127.1640678000,37.6716682000
다사73ab68bb,127.1978939000,37.7190797000
다사80bb71ab,127.2829277000,37.7418001800
다사73bb73aa,127.2034144000,37.7574001200
다사80ba71ab,127.2800902000,37.7417949200
다사70ab67ab,127.1639153000,37.7054677900
다사84bb70ba,127.3283438000,37.7351151000
다사80ab71bb,127.2772392000,37.7462962000
다사77ba56aa,127.2465080000,37.6042734500
다사67ab71ba,127.1296914000,37.7436716900
다사85aa66aa,127.3312731000,37.6945593500
다사73bb66bb,127.2036389000,37.7010676600
다사86aa59aa,127.3427492000,37.6314813500
다사70ba63bb,127.1668926000,37.6739295500
다사83bb62ba,127.3171719000,37.6629915000
다사73ab55bb,127.1983683000,37.6019068600
다사75aa59ba,127.2180660000,37.6357560200
다사86ab59aa,127.3455826000,37.6314851000
다사70ab57aa,127.1643315000,37.6130817900
다사70ab61aa,127.1641693000,37.6491350400
다사86aa66ba,127.3426065000,37.6990817000
다사72aa67ba,127.1837585000,37.7077760000
다사82aa71ba,127.2971092000,37.7440787600
다사84aa59ba,127.3200717000,37.6359556800
다사80ba61ab,127.2803563000,37.6516619300
다사80ba58aa,127.2804425000,37.6223684100
다사74ba69ba,127.2120509000,37.7258751000
다사80ba52aa,127.2806013000,37.5682876800
다사80aa60aa,127.2747221000,37.6403845200
다사83ab69aa,127.3113545000,37.7215691800
다사74ba66ab,127.2121642000,37.6965821100
다사66ba60ab,127.1216942000,37.6422464300
다사69bb57aa,127.1586663000,37.6130655400
다사71ab57bb,127.1756326000,37.6198734900
다사86bb59ab,127.3512447000,37.6337457400
다사81ba70ba,127.2914593000,37.7350556200
다사75ab54bb,127.2210595000,37.5929491800
다사74bb55aa,127.2153872000,37.5951890200
다사75ab54ba,127.2210679000,37.5906958300
다사84ab70ab,127.3226747000,37.7328533800
다사73bb60ab,127.2038718000,37.6424813200
다사81ab64ab,127.2887819000,37.6787175100
다사82bb68aa,127.3057045000,37.7125466800
다사78ba61ba,127.2576762000,37.6538708700
다사66aa62aa,127.1159456000,37.6580012800
다사83aa67ba,127.3085525000,37.7080446700
다사76aa60ba,127.2293672000,37.6447959100
다사66aa63ab,127.1158875000,37.6692678000
다사76ab65ba,127.2320391000,37.6898689400
다사81bb64bb,127.2944397000,37.6832341900
다사87aa59ba,127.3540738000,37.6360026300
다사74ab64bb,127.2093812000,37.6830552600
다사67ab68ab,127.1298372000,37.7143790200
다사69ba59ba,127.1557298000,37.6355906000
다사83bb68bb,127.3170335000,37.7193248000
다사65ba67ba,127.1100176000,37.7075551600
다사80ba60aa,127.2803894000,37.6403952100
다사86ba62ba,127.3483518000,37.6630357000
다사72ab61bb,127.1868127000,37.6559573700
다사73ab72bb,127.1977473000,37.7551324200
다사71ab69ab,127.1751811000,37.7235259600
다사85ba66ab,127.3369397000,37.6968206600
다사70ab60ab,127.1641998000,37.6423750700
다사65ba61aa,127.1103241000,37.6489694600
다사71bb59aa,127.1812502000,37.6311555900
다사87aa62ab,127.3540253000,37.6607895100
다사85ba57aa,127.3371219000,37.6134467800
다사70ba62aa,127.1669630000,37.6581563500
다사74aa64bb,127.2065459000,37.6830482400
다사74bb53ba,127.2154387000,37.5816688900
다사74ba58ab,127.2124425000,37.6244756500
다사80bb60ab,127.2832166000,37.6426537900
다사82aa47ba,127.2976966000,37.5277571100
다사72aa68aa,127.1837394000,37.7122826100
다사88ab60bb,127.3682214000,37.6472860900
다사69ba66aa,127.1554591000,37.6941767300
다사73bb55bb,127.2040327000,37.6019212000
다사75aa59bb,127.2180575000,37.6380093600
다사82ba60ab,127.3030528000,37.6426885800
다사73ba67ab,127.2007849000,37.7055671100
다사67aa62ba,127.1272602000,37.6625442600
다사79bb73ab,127.2715222000,37.7598051500
다사72ba64ab,127.1895531000,37.6784980600
다사74ab54aa,127.2097583000,37.5861618100
다사71ab65bb,127.1753187000,37.6919797500
다사87ab66aa,127.3567948000,37.6945931100
다사73aa70bb,127.1949833000,37.7370987800
다사81ab54ab,127.2890369000,37.5885835000
다사66bb67ba,127.1241985000,37.7076012200
다사68ab61ba,127.1414759000,37.6535749500
다사87bb61aa,127.3625494000,37.6495329700
다사76ab71aa,127.2318605000,37.7394417500
다사81bb48bb,127.2948363000,37.5390191800
다사73bb63ab,127.2037644000,37.6695212400
다사87ba62ab,127.3596942000,37.6607963900
다사69ab59ba,127.1528964000,37.6355823000
다사85bb56aa,127.3399738000,37.6044371900
다사81ba70ab,127.2914656000,37.7328023000
다사69ab62ba,127.1527705000,37.6626221100
다사70ab60aa,127.1642099000,37.6401217500
다사71aa54aa,127.1729477000,37.5860655600
다사83ba65ba,127.3142700000,37.6900271200
다사73aa68ba,127.1950664000,37.7168191000
다사72ba57bb,127.1897969000,37.6199115700
다사74bb64ba,127.2150604000,37.6808157800
다사81aa48ab,127.2863597000,37.5344973500
다사82ab69ab,127.3000014000,37.7238037900
다사74ba53ab,127.2126159000,37.5794086700
다사81ab47bb,127.2892020000,37.5299956600
다사82ab59bb,127.3002311000,37.6381771100
다사77bb63ba,127.2491130000,37.6718797600
다사72bb67ba,127.1922672000,37.7077985200
다사70bb65ba,127.1696575000,37.6897106900
다사83ba58bb,127.3144215000,37.6291868400
다사85bb61bb,127.3398627000,37.6562644300
다사75aa70bb,127.2176819000,37.7371553300
다사80bb62aa,127.2831707000,37.6584271900
다사75ab68ab,127.2206039000,37.7146290600
다사76aa70ba,127.2290395000,37.7349286600
다사87ba60ba,127.3597238000,37.6450229300
다사81bb47ab,127.2948733000,37.5254988400
다사83bb69ab,127.3170225000,37.7238314400
다사82ab48ba,127.3005020000,37.5367754900
다사69aa58ab,127.1501157000,37.6243073000
다사84ab65ba,127.3227767000,37.6900402100
다사83bb52aa,127.3174035000,37.5683503400
다사67ba62bb,127.1329181000,37.6648153500
다사72ab59aa,127.1869168000,37.6311707600
다사82ab58ab,127.3002673000,37.6246570000
다사66aa60ba,127.1160152000,37.6444814300
다사72bb70bb,127.1921460000,37.7370914000
다사72ab72aa,127.1864238000,37.7483429000
다사81ba69bb,127.2914782000,37.7282956800
다사73aa70ab,127.1950018000,37.7325921900
다사78ab66bb,127.2546863000,37.7011849100
다사72ba63bb,127.1895719000,37.6739914300
다사73bb60aa,127.2038808000,37.6402279900
다사74aa55ab,127.2068825000,37.5974215700
다사82bb67ba,127.3057163000,37.7080400300
다사77aa61bb,127.2406634000,37.6560880500
다사75aa55bb,127.2181936000,37.6019558700
다사81ab48aa,127.2891957000,37.5322490500
다사70aa64bb,127.1611817000,37.6829266400
다사81ab62ab,127.2888330000,37.6606908200
다사77bb60bb,127.2491964000,37.6470930900
다사81aa58ab,127.2861020000,37.6246321700
다사74aa68ba,127.2064127000,37.7168479000
다사67bb61aa,127.1358297000,37.6490509600
다사70ba62bb,127.1669328000,37.6649163000
다사83aa65ab,127.3086047000,37.6877647200
다사78aa63ba,127.2519479000,37.6718857600
다사84bb62ba,127.3285100000,37.6630085300
다사82ab53bb,127.3003757000,37.5840964600
다사74ab71bb,127.2091347000,37.7461478200
다사70ba59ab,127.1670737000,37.6333698000
다사75aa57ab,127.2181426000,37.6154759500
다사72ab62ab,127.1867938000,37.6604640200
다사77ba66aa,127.2462014000,37.6944069400
다사82bb58ba,127.3059276000,37.6269198100
다사84ab61ab,127.3228677000,37.6517334200
다사67ba68aa,127.1326848000,37.7121346100
다사85ba67ba,127.3369150000,37.7080873100
다사85bb57aa,127.3399545000,37.6134506600
다사80ba56ab,127.2804888000,37.6065949200
다사83aa69ab,127.3085119000,37.7238179200
다사69bb60ba,127.1585220000,37.6446121200
다사81aa71ba,127.2857588000,37.7440586800
다사78ba53ba,127.2579101000,37.5817636300
다사67aa61bb,127.1272940000,37.6557843400
다사72ba60bb,127.1896845000,37.6469515600
다사84aa58bb,127.3200880000,37.6291956100
다사80ab73aa,127.2772054000,37.7575627200
다사83ab50ab,127.3117813000,37.5525677800
다사83aa70ba,127.3084829000,37.7350845000
다사81aa61ba,127.2860180000,37.6539256900
다사77ba53ab,127.2465920000,37.5794864900
다사71bb57ab,127.1813175000,37.6153822500
다사74ba66ba,127.2121555000,37.6988354200
다사81ba49ab,127.2919940000,37.5435210000
다사71ba69ab,127.1780179000,37.7235337400
다사74bb62ab,127.2151379000,37.6605358700
다사74bb57ba,127.2153013000,37.6177225000
다사79ba52bb,127.2692567000,37.5750262100
다사84aa60aa,127.3200608000,37.6404623800
다사74ab59ab,127.2095744000,37.6334820700
다사72aa59bb,127.1840549000,37.6379232000
