gid,건물1,건물2,건물3,관공서,전기차,주차장,충전소,변압기,전기안전관,lon,lat,교통량,경제인구
다사79aa68bb,0,0,0,0,0,0,0,0,0,127.2631368,37.71922884,100,0
다사83ba68bb,20,0,0,0,0,0,0,0,0,127.3141969,37.71932036,100,21
다사81ab46bb,1,0,0,0,0,0,0,0,0,127.2892274,37.52098209,100,6
다사72ba55bb,13,0,0,0,0,0,0,0,0,127.1898718,37.60188484,100,0
다사71aa68aa,12,0,0,0,0,0,0,0,0,127.1723939,37.71225163,,0
다사69bb66aa,3,0,0,0,0,0,0,0,0,127.1582948,37.69418498,,10
다사82bb64ba,33,0,0,0,0,0,0,0,0,127.3057868,37.68100008,100,271
다사70ba61ab,2,0,0,0,0,0,0,0,0,127.1669932,37.65139639,,14
다사75ab53ba,2,0,0,0,0,0,0,0,0,127.2211015,37.5816824,100,216
다사64bb61ba,0,0,0,0,0,0,0,0,0,127.1017982,37.65344768,100,33
다사84ab69aa,2,0,0,0,0,0,0,1,0,127.3227015,37.72158679,100,6
다사70bb66aa,11,0,0,0,0,0,0,0,0,127.1696375,37.6942173,100,10
다사82ab71aa,0,0,0,0,0,0,0,0,0,127.299959,37.73957699,,0
다사70ab54ab,3,0,0,0,0,0,0,0,1,127.1644429,37.58829506,,0
다사73ba73ab,22,0,0,0,0,0,0,0,0,127.2005672,37.75964624,,0
다사82bb70aa,0,0,0,0,0,0,0,0,0,127.3056574,37.73057323,100,0
다사81ba59ba,15,0,0,0,0,0,0,0,0,127.2917367,37.63590906,100,16
다사77ba62bb,9,16,0,0,2,0,0,0,0,127.2463012,37.66511371,100,2280
다사71ba59bb,12,0,0,0,0,0,0,0,0,127.1783878,37.63790789,,8
다사82aa67ba,8,0,0,0,0,0,0,0,0,127.2972075,37.70802571,100,11
다사83ba55ba,3,0,0,0,0,0,0,0,0,127.3144943,37.59989314,,6
다사75ab60ab,2,0,0,0,0,0,0,0,0,127.2208742,37.64252277,,0
다사72aa66ba,34,0,0,0,0,0,0,0,0,127.1837968,37.69876279,100,0
다사67ab61ba,7,0,0,0,0,0,0,0,0,127.1301394,37.65353995,100,6
다사70bb59ab,9,0,0,0,0,0,0,0,0,127.1699071,37.63337776,100,11
다사74ab68ab,33,0,0,0,0,0,0,0,0,127.209258,37.71460162,100,145
다사70ab65ba,14,0,0,0,0,0,0,0,0,127.1639865,37.68969467,100,21
다사66ab68aa,11,3,0,2,0,0,0,0,0,127.118503,37.71208957,100,806
다사74bb71ab,27,0,0,0,0,0,0,0,0,127.2148273,37.74165509,100,0
다사82ba72bb,1,0,0,0,0,0,0,1,0,127.3027545,37.75535493,,0
다사82bb53ba,1,0,0,0,0,0,0,0,0,127.3060447,37.58185253,,0
다사71bb68bb,18,4,1,1,1,0,0,0,0,127.180874,37.71903486,100,1000
다사71aa61ba,15,0,0,0,0,0,0,0,0,127.1726515,37.65366558,100,9
다사83ab55ab,3,0,0,0,0,0,0,0,0,127.3116678,37.59763529,100,14
다사80ab71ba,3,0,0,0,0,0,0,0,0,127.2772459,37.7440429,100,11
다사70ba54ba,2,0,0,0,0,0,0,0,0,127.1672645,37.59055642,,27
다사82ba63aa,4,1,0,0,0,0,0,0,0,127.3029873,37.66747536,100,686
다사82ba51aa,1,0,0,0,0,0,0,0,0,127.3032725,37.55931408,100,0
다사75bb52aa,3,0,0,0,0,0,0,0,0,127.2268138,37.56817547,100,0
다사77aa55bb,8,0,0,0,0,0,0,0,0,127.2408512,37.60200779,100,13
다사76ba50ba,3,0,0,0,0,0,0,0,0,127.2353543,37.5546746,100,0
다사70aa55ab,3,1,0,0,0,0,0,0,2,127.1615704,37.59730034,100,294
다사74ba68ab,55,0,0,0,0,0,0,0,0,127.2120945,37.71460859,100,45
다사73bb63ba,10,0,0,0,0,0,0,0,0,127.2037555,37.67177456,100,37
다사76ba62ba,1,0,0,0,0,0,0,0,0,127.2349708,37.66283545,100,29
다사82bb55bb,2,0,0,0,0,0,0,0,0,127.305992,37.60213285,,0
다사72aa56bb,3,0,0,0,0,0,0,0,0,127.1841693,37.61088319,100,0
다사87aa65ba,2,1,0,0,0,0,0,0,0,127.3539679,37.69008296,100,29
다사64ba61ab,0,0,0,0,0,0,0,0,0,127.0989762,37.65118478,,0
다사82aa54ba,0,0,0,0,0,0,0,0,0,127.2975259,37.59085175,,0
다사82ab58aa,18,0,0,0,0,0,0,0,0,127.3002734,37.62240364,100,42
다사83ab70ab,3,0,0,0,0,0,0,0,0,127.3113259,37.73283576,100,18
다사70ab60bb,10,0,0,0,0,0,0,0,0,127.1641795,37.64688172,,0
다사74aa55ba,0,0,0,0,0,0,0,0,0,127.2068737,37.59967492,,0
다사82bb64aa,0,0,0,0,0,0,0,0,0,127.3057986,37.67649341,,11
다사82aa49ba,4,0,0,0,0,0,0,0,0,127.2976479,37.54578422,100,11
다사69ba55ab,1,2,0,0,0,0,0,0,0,127.1559064,37.59728397,100,70
다사70aa66aa,6,0,0,0,0,0,0,0,0,127.1611305,37.69419316,100,0
다사77aa50aa,12,0,0,0,0,0,0,0,0,127.2410308,37.55018041,100,18
다사66bb66bb,17,0,0,0,0,0,0,0,0,127.1242326,37.70084135,100,12
다사74aa54ab,9,9,0,0,0,0,0,0,0,127.2069179,37.58840817,100,560
다사75ba58aa,2,0,0,0,0,0,0,0,0,127.223783,37.62224938,,0
다사87ab59bb,23,2,0,0,0,0,0,0,0,127.3569029,37.63825946,100,48
다사76bb51ba,2,0,0,0,0,0,0,0,0,127.2381532,37.56369439,,33
다사81ab47aa,7,0,0,0,0,0,0,0,0,127.289221,37.52323548,100,0
다사86ba61bb,11,0,0,0,0,0,0,0,0,127.3483655,37.65627566,100,0
다사76ab53aa,19,0,0,0,0,0,0,0,0,127.2324434,37.57720189,100,75
다사72ab67aa,0,0,0,0,0,0,0,0,0,127.1866137,37.70327697,,6
다사73aa67bb,4,0,0,0,0,0,0,0,0,127.1950941,37.71005919,100,27
다사74bb56bb,15,0,0,0,0,0,0,0,0,127.2153271,37.61096246,,35
다사70aa59aa,2,0,0,0,0,0,0,0,0,127.1614172,37.63110035,,0
다사67ab62bb,3,2,0,0,0,0,0,0,0,127.1300835,37.66480649,100,426
다사70ba59aa,6,0,0,0,0,0,0,0,0,127.1670837,37.63111647,,0
다사76aa65ba,2,0,0,0,0,0,0,0,0,127.2292036,37.68986246,,0
다사88aa63aa,1,0,0,0,0,0,0,0,0,127.3653509,37.66756304,,0
다사83aa56aa,0,0,0,0,0,0,0,0,0,127.3088185,37.60439083,,0
다사82ba61ba,19,6,0,2,0,2,0,0,0,127.3030231,37.65395531,100,373
다사74ab58bb,2,0,0,0,0,0,0,0,0,127.2095919,37.62897539,,7
다사69bb55bb,1,8,0,0,0,0,0,0,1,127.1587178,37.60179887,100,861
다사86ab68ab,0,0,0,0,0,0,0,0,0,127.3454097,37.71485876,,0
다사70ab59bb,29,1,0,0,0,0,0,0,0,127.16422,37.63786842,100,16
다사76ab55ab,33,0,0,0,0,0,0,0,0,127.2323708,37.59748212,100,10
다사85ba61ab,2,6,0,0,0,0,0,0,0,127.3370383,37.65175385,100,1231
다사77aa53ab,15,0,0,0,0,0,0,0,0,127.2409293,37.5794742,100,66
다사86ab58aa,2,0,0,0,0,0,0,0,0,127.3456012,37.62247166,,0
다사71ba55ba,18,0,0,0,0,0,0,0,0,127.1785527,37.59960119,100,0
다사84aa68ab,2,0,0,0,0,0,0,0,0,127.3198811,37.71482252,100,143
다사82ab68ab,1,0,0,0,0,0,0,0,0,127.3000256,37.71479052,100,0
다사74aa63ba,8,0,0,0,0,0,0,0,0,127.2065903,37.67178165,100,10
다사71ba68ab,16,0,0,0,0,0,0,0,0,127.1780569,37.71452055,100,160
다사73bb66ba,30,0,0,1,0,0,1,0,0,127.2036479,37.69881435,100,307
다사69bb58aa,0,1,0,0,0,0,0,0,0,127.1586251,37.62207887,100,245
다사79ab61ba,1,0,0,0,0,0,0,0,0,127.2661787,37.65388803,,8
다사85ba64bb,0,0,0,0,0,0,0,0,0,127.3369693,37.68330065,,0
다사74bb72bb,7,0,0,0,0,0,0,0,0,127.2147754,37.75517486,100,0
다사72aa70aa,0,0,0,0,0,0,0,0,0,127.1836627,37.73030899,100,0
다사70bb67ab,6,0,0,0,0,0,0,0,0,127.1695875,37.70548382,100,221
다사80ab55ba,1,0,0,0,0,0,0,0,0,127.2776766,37.59982953,,0
다사76ab58ab,0,0,0,0,0,0,0,0,0,127.2322738,37.62452232,,0
다사74ab58aa,6,0,0,0,0,0,0,0,0,127.2096182,37.62221537,100,0
다사83bb58ba,2,0,0,0,0,0,0,0,0,127.3172602,37.6269379,,0
다사84aa69aa,24,0,0,0,0,0,0,0,0,127.3198648,37.72158249,100,43
다사67ba62ba,6,0,0,0,0,0,0,0,0,127.1329292,37.66256204,100,0
다사82bb57ba,42,0,0,0,0,0,0,0,0,127.305951,37.61790638,100,24
다사82ba65ba,29,0,0,0,0,0,0,0,0,127.3029278,37.69000871,100,21
다사86ab63aa,0,0,0,0,0,0,0,0,0,127.3455079,37.66753872,,0
다사87ab62ba,26,0,0,0,0,0,0,0,0,127.3568554,37.66304633,100,47
다사81bb71ba,0,0,0,0,0,0,0,0,0,127.2942716,37.74407384,100,7
다사71ab67ab,2,0,0,0,0,0,0,0,0,127.1752598,37.70549958,,11
다사67aa70bb,2,0,0,0,0,0,0,0,0,127.1268877,37.73690291,100,0
다사73ab60aa,2,0,0,0,0,0,0,0,0,127.1982135,37.64021363,,8
다사84ab68ab,0,0,0,0,0,0,0,0,0,127.3227176,37.71482682,,6
다사71aa56aa,1,0,0,0,0,0,0,0,0,127.1728688,37.60409231,,0
다사73ba67aa,10,0,0,0,0,0,0,0,0,127.2007939,37.7033138,100,20
다사74ab56bb,13,0,0,0,0,0,0,0,0,127.209662,37.61094866,100,10
다사69ba60ba,8,0,0,0,0,0,0,0,0,127.1556882,37.64460389,,6
다사86aa61ab,0,0,0,0,0,0,0,0,0,127.3427065,37.65176154,100,0
다사69ab60ba,8,0,0,0,0,0,0,0,0,127.1528544,37.64459558,100,12
다사73aa59ba,1,0,0,0,0,0,0,0,0,127.1953983,37.63569968,100,0
다사73ba66bb,23,0,0,0,0,0,0,0,0,127.200803,37.7010605,100,64
다사67ba68ab,4,0,0,0,0,0,0,0,0,127.1326737,37.7143879,100,6
다사69bb61ba,10,0,0,0,0,0,0,0,0,127.1584807,37.6536254,100,0
다사71bb55aa,4,0,0,0,0,0,0,0,0,127.181404,37.59510218,100,0
다사74ab61bb,1,0,0,0,0,0,0,0,0,127.2094866,37.65601539,,0
다사84bb66bb,6,0,0,0,0,0,0,0,0,127.3284218,37.70131525,100,19
다사80bb52aa,0,0,0,0,0,0,0,0,0,127.2834322,37.56829291,,0
다사73bb72ba,1,0,0,0,0,0,0,0,0,127.2034323,37.75289355,,0
다사67ab69aa,1,0,0,0,0,0,0,0,0,127.1298036,37.72113888,100,11
다사85bb66ab,10,0,0,0,0,0,0,0,0,127.3397755,37.69682455,100,19
다사82ba59bb,13,1,0,0,0,0,0,0,0,127.3030647,37.63818188,100,117
다사83ab61aa,0,0,0,0,0,0,0,0,0,127.311537,37.64946251,100,21
다사73ba70ab,0,0,0,0,0,0,0,0,0,127.2006761,37.73260674,,0
다사83ba62ab,1,0,0,0,0,0,0,0,0,127.314343,37.66073373,100,23
다사69aa56aa,2,0,0,0,0,0,0,0,0,127.1502107,37.60402733,100,0
다사74ba66aa,16,2,0,0,1,0,0,0,0,127.2121729,37.6943288,100,478
다사71bb61ba,13,0,0,0,0,0,0,0,0,127.1811539,37.65368886,100,133
다사67bb64ba,8,0,0,0,0,0,0,0,0,127.1356755,37.68059727,100,6
다사72ab68ab,1,7,0,0,0,0,0,0,0,127.1865663,37.71454348,100,1014
다사81bb70ba,24,0,0,0,0,0,0,0,0,127.2942965,37.7350606,100,58
다사72ab70bb,1,0,0,0,0,0,0,0,0,127.1864713,37.73707645,,0
다사67ab70bb,6,0,0,0,0,0,0,0,0,127.129725,37.73691186,100,0
다사80bb54aa,1,0,0,0,0,0,0,0,0,127.28338,37.58631988,100,0
다사76bb61bb,2,0,0,0,0,0,0,0,0,127.2378291,37.65608179,,301
다사73ab57bb,2,0,0,0,0,0,0,0,0,127.1982955,37.61993361,,9
다사81aa55ab,0,0,0,0,0,0,0,0,0,127.2861794,37.59759187,,6
다사76aa72ba,22,0,0,0,0,0,0,0,0,127.2289738,37.75295505,100,7
다사81aa50ab,1,0,0,0,0,0,0,0,0,127.2863082,37.55252442,100,53
다사72ab73aa,0,0,0,0,0,0,0,0,0,127.1863857,37.75735604,,0
다사75ab59ab,0,0,0,0,0,0,0,0,0,127.2209079,37.63350942,,0
다사74aa64ba,8,1,0,0,0,0,0,0,0,127.2065548,37.68079493,,7
다사71bb67bb,2,0,1,0,0,0,0,0,0,127.1809127,37.71002167,100,0
다사70bb62ab,8,0,0,0,0,0,0,0,0,127.1697874,37.66041763,100,0
다사71ab64ba,2,0,0,0,0,0,0,0,0,127.1753678,37.6807132,100,0
다사77ba61ba,5,0,0,1,0,0,0,0,0,127.2463395,37.65384704,100,604
다사82ab60aa,2,2,0,0,0,0,0,0,0,127.3002251,37.64043046,100,397
다사80bb47bb,14,0,0,0,0,0,0,0,0,127.283543,37.52998542,100,23
다사77ba55bb,16,0,0,0,0,0,0,0,0,127.2465156,37.60202009,100,45
다사68ab62ab,0,0,0,0,0,0,0,0,0,127.1414434,37.66033488,100,0
다사72bb67ab,28,0,0,0,0,0,0,0,0,127.1922765,37.70554521,100,144
다사76ba61aa,17,2,0,1,0,0,0,0,0,127.2350189,37.64931545,100,419
다사82ab65bb,4,0,0,0,0,0,0,0,0,127.3000861,37.69225727,100,20
다사74ba65aa,23,4,0,0,1,0,0,0,0,127.2122078,37.68531553,100,1150
다사81ba48ab,2,0,0,0,0,0,0,0,0,127.292019,37.53450745,100,0
다사87ab63bb,2,0,0,0,0,0,0,0,0,127.3568337,37.67431306,,0
다사84aa62ab,10,0,0,0,0,0,0,0,0,127.3200119,37.66074251,100,114
다사82bb59ab,15,0,1,0,0,0,0,0,0,127.30591,37.63367987,100,36
다사80ba73bb,0,0,0,0,0,0,0,3,0,127.2800235,37.76432795,100,0
다사72bb59ba,6,0,0,0,0,0,0,0,0,127.1925648,37.63569233,100,0
다사81ba49bb,0,0,0,0,0,0,0,0,0,127.2919814,37.54802777,100,11
다사71ba62ab,11,5,1,0,2,0,0,0,0,127.1782906,37.66044113,100,1988
다사71ba59ba,24,0,0,0,0,0,0,0,0,127.1783975,37.63565456,100,63
다사82bb60aa,7,8,0,0,0,0,0,0,0,127.3058924,37.64043992,100,1110
다사77ba66bb,0,0,0,0,0,0,0,0,0,127.2461784,37.7011669,,0
다사83aa71ab,0,0,0,0,0,0,0,2,0,127.3084655,37.74184444,100,0
다사75ab58ba,0,0,0,0,0,0,0,0,0,127.2209332,37.6267494,,0
다사73bb62ab,14,0,0,0,0,0,0,0,0,127.2038002,37.66050795,,0
다사88aa61ba,14,0,0,0,0,0,0,0,0,127.3653753,37.65404294,100,42
다사70bb54aa,25,1,0,0,0,0,0,0,4,127.1701161,37.58605768,100,15
다사86ab62ba,9,0,0,0,0,0,0,0,0,127.3455172,37.66303203,100,108
다사88ba61bb,2,0,0,0,0,0,0,0,0,127.3710398,37.65630263,100,14
다사74aa68ab,30,0,0,0,0,0,0,0,0,127.2064216,37.7145946,100,52
다사85ba65bb,8,0,0,0,0,0,0,0,0,127.3369495,37.692314,,0
다사75ba55ba,0,0,0,0,0,0,0,0,0,127.2238663,37.5997159,100,0
다사82ab67ba,0,0,0,0,0,0,0,0,0,127.3000438,37.70803055,100,0
다사82bb62bb,3,10,0,0,1,0,0,0,0,127.3058279,37.66522672,100,1269
다사68bb64aa,2,0,0,0,0,0,0,0,0,127.1470375,37.67612514,,0
다사74bb65bb,27,1,1,0,0,0,0,0,0,127.2150173,37.69208237,100,206
다사74bb63ba,8,0,0,0,0,0,0,0,0,127.2150948,37.6718025,100,0
다사77bb66aa,5,0,0,0,0,0,0,0,0,127.2490371,37.69441301,,0
다사81bb64ba,1,0,0,0,0,0,0,0,0,127.294446,37.68098086,100,21
다사72bb61ab,9,0,0,0,0,0,0,0,0,127.1924998,37.65146563,100,38
다사81bb49aa,1,0,0,0,0,0,0,0,0,127.2948301,37.54127256,100,11
다사75ab57ab,7,0,0,0,0,0,0,0,0,127.2209753,37.61548268,100,47
다사75ba60bb,2,0,0,0,0,0,0,0,0,127.2236913,37.64703611,,0
다사65ba61ab,2,0,0,0,0,0,0,0,0,127.1103123,37.65122277,100,38
다사82ab60bb,4,9,0,0,1,0,0,0,0,127.300207,37.64719051,100,1428
다사80bb71ba,7,0,0,0,0,0,0,0,0,127.2829211,37.74405349,100,32
다사76ab53ab,3,0,0,0,0,0,0,0,0,127.2324353,37.57945526,100,6
다사85bb55ab,3,0,0,0,0,0,0,0,0,127.3399883,37.59767708,100,10
다사77ba56ba,4,0,0,0,0,0,0,0,0,127.2464927,37.60878016,,0
다사79bb61bb,8,0,0,0,0,0,0,0,0,127.2718402,37.65615247,100,1151
다사68ba61bb,34,0,0,0,1,1,0,0,0,127.1442993,37.65583684,100,887
다사83aa61ab,36,0,1,0,0,1,0,0,0,127.3086972,37.65171129,100,71
다사70ab67bb,18,0,0,0,0,0,0,0,0,127.163895,37.70997438,100,7
다사87aa66aa,21,0,0,0,0,0,0,0,0,127.353959,37.69458963,100,8
다사70ab58ab,5,0,0,0,0,0,0,0,0,127.1642809,37.62434846,,0
다사82ab63aa,4,3,0,0,2,0,0,0,0,127.3001526,37.66747059,100,1678
다사88ba65ba,9,0,0,0,0,0,0,0,0,127.3709813,37.6901028,,0
다사75ab63ba,0,0,0,0,0,0,0,0,0,127.2207645,37.67181606,,0
다사75ba72ba,30,0,0,0,0,0,0,0,0,127.2232979,37.75294186,100,0
다사81ab62aa,12,0,0,0,0,0,0,0,0,127.2888394,37.65843748,100,801
다사74ab54ab,10,8,0,2,1,0,0,0,0,127.2097496,37.58841516,100,1777
다사84ab65aa,0,0,0,0,0,0,0,0,0,127.3227874,37.68553354,,0
다사79ab57aa,15,0,0,0,0,0,0,0,0,127.2663058,37.61332779,100,49
다사83aa65aa,31,0,0,0,0,0,0,0,0,127.3086104,37.68551139,100,29
다사82ba65aa,25,0,0,0,0,0,0,0,0,127.3029397,37.68550205,100,201
다사80bb55ab,1,0,0,0,0,0,0,0,0,127.2833474,37.5975867,,0
다사72bb72bb,5,0,0,0,0,0,0,0,0,127.1920713,37.75511772,,0
다사71bb62aa,10,13,0,0,2,0,0,0,0,127.1811346,37.65819551,100,2726
다사89aa63bb,3,0,0,0,0,0,0,0,0,127.3766785,37.67433547,100,0
다사72aa55ba,13,0,0,0,0,0,0,0,1,127.1842169,37.59961648,100,0
다사77ba63ab,0,4,0,0,1,0,0,0,0,127.2462859,37.66962037,,657
다사77ba64bb,3,0,0,0,0,0,0,0,0,127.2462398,37.68314033,100,6
다사73bb60bb,6,0,0,0,0,0,0,0,0,127.2038539,37.64698798,100,20
다사82ab47aa,0,0,0,0,0,0,0,0,0,127.300538,37.52325514,100,0
다사65ba67bb,11,1,0,0,0,0,0,0,0,127.1100058,37.70980845,100,146
다사84ba60bb,2,0,0,0,0,0,0,0,0,127.3257124,37.64723094,100,6
다사66aa61ba,2,0,0,1,0,0,0,0,0,127.1159688,37.65349467,100,110
다사74ab72ab,23,0,0,0,0,0,0,0,0,127.209117,37.7506544,100,21
다사81ba59aa,30,0,0,0,0,0,0,0,0,127.2917493,37.63140236,100,28
다사85ba67bb,2,0,0,0,0,0,0,0,0,127.33691,37.71034064,100,9
다사84aa65ab,39,0,0,0,0,0,0,0,0,127.3199465,37.68778258,100,8
다사73aa56ab,6,0,0,0,0,0,0,0,0,127.1955178,37.60640628,,106
다사80ba55bb,1,0,0,0,0,0,0,0,0,127.2805021,37.60208819,,0
다사69aa56ba,6,8,0,0,1,0,0,0,0,127.1501896,37.60853399,100,1584
다사76ab52bb,9,0,0,0,0,0,0,0,0,127.2324514,37.57494853,100,93
다사72ab61aa,12,0,0,0,0,0,0,0,0,127.1868411,37.6491974,100,51
다사73ab64bb,11,0,0,0,0,0,0,0,0,127.1980401,37.68302677,100,0
다사72ab66ab,2,0,0,0,0,0,0,0,0,127.1866422,37.69651705,,7
다사72ab64bb,10,0,0,0,0,0,0,0,0,127.1866991,37.68299719,100,26
다사81aa61bb,3,7,0,0,1,0,0,0,0,127.2860115,37.65617903,100,958
다사74bb59bb,10,3,0,0,0,0,0,0,0,127.215224,37.63800255,100,884
다사66bb61ba,1,8,0,1,0,0,0,0,0,127.1244712,37.65352204,100,1012
다사73bb58bb,15,5,0,1,0,0,0,0,0,127.2039255,37.62896131,100,490
다사82bb62ab,5,5,0,0,0,0,1,0,0,127.3058397,37.66072004,100,1076
다사81ba73bb,1,0,0,0,0,0,0,0,0,127.291377,37.7643486,100,20
다사76ab65bb,7,0,0,0,0,0,0,0,0,127.232031,37.69212226,100,7
다사71bb61bb,25,8,0,0,0,0,0,0,0,127.1811443,37.65594219,100,1185
다사74ab64ba,12,1,0,0,1,0,0,0,0,127.20939,37.68080195,100,629
다사74ab62ab,0,0,0,0,0,0,0,0,0,127.2094691,37.66052205,,9
다사79ba61ab,3,0,0,0,0,0,0,0,0,127.2690199,37.65164028,,147
다사77ba62ba,1,5,0,0,2,0,0,0,0,127.2463089,37.66286038,100,606
다사82ab51aa,2,0,0,0,0,0,0,0,0,127.3004419,37.55930933,,0
다사82bb64bb,16,2,0,1,0,0,0,0,0,127.3057809,37.68325342,100,144
다사74aa71ba,9,0,0,0,0,0,0,0,0,127.2063059,37.74388749,100,265
다사67bb69ba,8,0,0,0,0,0,0,0,0,127.1354549,37.72566313,,0
다사67bb63aa,6,0,0,0,0,0,0,0,0,127.1357416,37.66707744,100,11
다사83ab55aa,4,0,0,0,0,0,0,0,0,127.3116735,37.59538192,,0
다사85aa66bb,7,0,0,0,0,0,0,0,0,127.3312578,37.70131935,100,18
다사82aa69bb,7,0,0,0,0,0,0,0,0,127.2971523,37.72830558,,13
다사82ba72aa,0,0,0,0,0,0,0,1,0,127.3027725,37.74859501,100,7
다사81bb65ba,1,0,0,0,0,0,0,0,0,127.2944211,37.68999419,100,0
다사80ab62aa,4,0,0,0,0,0,0,0,0,127.277502,37.65841664,100,1023
다사65ab61aa,39,0,0,0,0,0,0,0,0,127.1074902,37.64896007,100,94
다사72bb65bb,26,0,0,0,0,0,0,0,0,127.1923324,37.69202537,100,28
다사81ba60ab,20,0,0,0,0,0,0,0,0,127.2917178,37.64266911,,36
다사71bb61ab,13,0,0,0,0,0,0,0,0,127.1811635,37.65143554,100,68
다사74bb65ab,2,1,0,0,0,0,0,0,0,127.2150345,37.68757574,100,250
다사82ba62bb,16,7,0,0,1,0,0,0,0,127.3029933,37.66522202,100,1000
다사74bb54ba,6,0,0,0,0,0,0,0,0,127.2154044,37.59068231,100,1198
다사69bb59bb,14,0,0,0,0,0,0,0,0,127.158553,37.63785216,,0
다사80bb69ab,0,0,0,0,0,0,0,0,0,127.2829803,37.72377369,100,7
다사84bb52bb,2,0,0,0,0,0,0,0,0,127.3287118,37.57512745,100,17
다사74ba55bb,9,0,0,0,0,0,0,0,0,127.2125292,37.6019422,,11
다사80ba71bb,3,0,0,0,0,0,0,0,0,127.2800769,37.74630153,100,20
다사73aa54bb,3,3,0,0,0,0,0,0,0,127.1955728,37.5928862,100,0
다사70ab55ab,11,0,0,0,0,0,0,0,1,127.1644024,37.59730843,100,18
다사81bb70ab,10,0,0,1,0,0,0,0,0,127.2943028,37.73280729,100,9
다사69bb68aa,2,0,0,0,0,0,0,0,0,127.158212,37.71221137,,10
다사84aa52aa,0,0,0,0,0,0,0,0,0,127.3202344,37.56835468,100,124
다사76aa53ab,4,0,0,0,0,0,0,0,0,127.2296039,37.5794488,100,6
다사74ba69ab,2,0,0,0,0,0,0,0,0,127.2120596,37.7236218,,0
다사75ba56aa,0,0,0,0,0,0,0,0,0,127.2238497,37.60422261,100,98
다사76bb54aa,3,0,0,0,0,0,0,0,0,127.2380743,37.58622804,100,11
다사65ba63ab,2,0,0,0,0,0,0,0,0,127.1102181,37.6692492,100,0
다사80bb51bb,1,0,0,0,0,0,0,0,0,127.2834388,37.56603953,100,0
다사69aa60aa,6,0,0,0,0,0,0,0,0,127.1500418,37.64008057,100,0
다사73bb58ba,1,6,0,0,2,0,0,0,0,127.2039344,37.62670797,100,1383
다사81ab60ab,19,0,0,0,0,0,0,0,0,127.2888841,37.64266407,100,38
다사74aa69ab,1,9,0,0,0,0,0,0,0,127.206386,37.72360781,100,1259
다사71bb67ab,26,0,0,0,0,0,0,0,0,127.180932,37.70551506,100,27
다사66ab67bb,11,9,1,0,2,0,0,0,0,127.1185146,37.70983629,100,1840
다사81bb47aa,15,0,0,0,0,0,0,0,0,127.2948795,37.52324544,100,24
다사82ba64ab,9,0,0,0,0,0,0,0,0,127.3029576,37.67874205,100,31
다사65aa61bb,13,0,0,0,0,0,0,0,0,127.1046204,37.65571052,100,0
다사75aa55ba,26,0,0,0,0,0,0,0,0,127.2182021,37.59970251,100,32
다사69ba55bb,5,10,0,0,0,0,0,0,6,127.1558856,37.60179064,100,1267
다사87ba62aa,0,0,0,0,0,0,0,0,0,127.3596984,37.65854304,100,9
다사73aa64ba,22,0,0,0,0,0,0,0,0,127.1952141,37.68076616,100,0
다사79ab57ba,0,0,0,0,0,0,0,0,0,127.2662917,37.6178345,,0
다사64bb61ab,10,0,0,0,0,0,0,0,0,127.1018103,37.65119438,100,34
다사83aa62bb,0,0,0,0,0,0,0,0,0,127.3086625,37.66523135,,10
다사72ba54bb,3,0,0,0,0,0,0,0,0,127.1899092,37.59287146,,0
다사86bb66ab,13,0,0,0,0,0,0,0,0,127.3511188,37.69683942,100,9
다사71ab66ab,4,0,0,0,0,0,0,0,0,127.1752991,37.69648636,100,0
다사73ba58bb,14,2,0,0,0,0,0,0,0,127.2010923,37.62895417,100,429
다사79aa57aa,0,0,0,0,0,0,0,0,0,127.2634732,37.61332215,,0
다사75ab72ba,9,0,0,0,0,0,0,0,0,127.22046,37.75293516,,0
다사85ab66ba,4,0,0,0,0,0,0,0,0,127.3340988,37.69907004,100,0
다사84bb64ab,13,0,0,0,0,0,0,0,0,127.3284737,37.67878191,100,17
다사75aa60ab,3,0,0,0,0,0,0,0,0,127.2180405,37.64251603,100,13
다사72ab70aa,3,0,0,0,0,0,0,0,0,127.1864998,37.73031657,100,8
다사82bb63aa,2,10,0,0,0,0,0,0,0,127.305822,37.66748006,100,953
다사73ba73ba,23,0,0,0,0,0,0,0,0,127.2005581,37.76189952,,7
다사76ba72bb,13,0,0,0,0,0,0,0,0,127.2346416,37.75522126,100,13
다사72ba72aa,7,0,0,0,0,0,0,0,0,127.1892615,37.74835041,100,15
다사69ba64ab,6,0,0,0,0,0,0,0,0,127.1555321,37.6784036,100,9
다사72aa57aa,1,0,0,0,0,0,0,0,0,127.1841597,37.61313653,,7
다사75bb53ba,1,0,0,1,0,0,0,0,0,127.2267644,37.58169564,,13
다사70ab65bb,8,0,0,1,0,0,0,0,0,127.1639763,37.69194798,100,6
다사67ba65ab,3,0,0,0,0,0,0,0,0,127.1328071,37.68734838,100,0
다사76ab61bb,0,0,0,0,0,0,0,0,0,127.2321606,37.65606905,,0
다사72aa67ab,24,2,0,0,0,0,0,0,0,127.1837681,37.7055227,100,365
다사72ab62aa,4,0,0,0,0,0,0,0,0,127.1868033,37.65821069,100,0
다사71aa66aa,5,0,0,0,0,0,0,0,0,127.1724732,37.69422521,100,0
다사81ba70bb,3,0,0,0,0,0,0,0,0,127.2914529,37.73730893,,18
