연도,광역,시군구,시설명,사업자등록번호,시설군
2020,서울특별시,금천구,벽산디지털벨리5,119-82-66957,실내주차장
2020,서울특별시,금천구,본동어린이집,119-89-01502,어린이집
2020,서울특별시,금천구,삼부르네상스플러스,119-82-78021,실내주차장
2020,서울특별시,금천구,삼성IT해링턴타워,690-85-00950,실내주차장
2020,서울특별시,금천구,새움병원,646-82-00122,의료기관
2020,서울특별시,금천구,새한벤처월드,119-82-60031,실내주차장
2020,서울특별시,금천구,샛별어린이집,119-80-09840,어린이집
2020,서울특별시,금천구,서울대효병원,878-95-00020,의료기관
2020,서울특별시,금천구,서울디지털직장어린이집,119-80-14474,어린이집
2020,서울특별시,금천구,서울바른세상병원,632-94-00164,의료기관
2020,서울특별시,금천구,성지병원,119-91-88370,의료기관
2020,서울특별시,금천구,세계일보제작단사옥,106-81-93577,실내주차장
2020,서울특별시,금천구,세븐PC방(구 제우스PC존),603-20-64927,PC영업시설
2020,서울특별시,금천구,쇼타임PC방 독산동점,477-65-00169,PC영업시설
2020,서울특별시,금천구,스타밸리,119-82-68353,실내주차장
2020,서울특별시,금천구,승일벤처타워,119-82-82883,실내주차장
2020,서울특별시,금천구,시흥삐아제어린이집,119-89-01370,어린이집
2020,서울특별시,금천구,신한이노플렉스,119-82-83223,실내주차장
2020,서울특별시,금천구,실버한방병원(구:서울예수요양병원),119-96-01266,의료기관
2020,서울특별시,금천구,씨티렉스,119-82-68993,대규모점포
2020,서울특별시,금천구,씨티렉스,119-82-68993,실내주차장
2020,서울특별시,금천구,아람ICT타워,439-85-01219,실내주차장
2020,서울특별시,금천구,알에스엠타워,119-86-06826,실내주차장
2020,서울특별시,금천구,어바니엘 가산,220-86-48320,실내주차장
2020,서울특별시,금천구,에벤에셀프라자,119-82-73180,실내주차장
2020,서울특별시,금천구,에이스가산타워,526-85-01264,실내주차장
2020,서울특별시,금천구,에이스비즈포레,327-85-01143,실내주차장
2020,서울특별시,금천구,에이스테크노타워10,119-81-68315,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워10,110-82-78567,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워3차,119-82-75908,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워5차,119-82-77925,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워6차,119-82-80911,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워7차/(에이스종합관리),121-82-82547,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워8차,119-82-80639,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워9,119-82-83164,실내주차장
2020,서울특별시,금천구,에이스하이엔드타워클래식,223-85-05605,실내주차장
2020,서울특별시,금천구,에이스한솔타워,109-85-44786,실내주차장
2020,서울특별시,금천구,엘리시아,119-82-81827,실내주차장
2020,서울특별시,금천구,옥토끼 VR PC방,721-85-01160,PC영업시설
2020,서울특별시,금천구,우림라이온스밸리2차,119-82-69105,실내주차장
2020,서울특별시,금천구,우림라이온스벨리1,119-82-66923,실내주차장
2020,서울특별시,금천구,월드메르디앙벤처센터1,119-82-64115,실내주차장
2020,서울특별시,금천구,월드메르디앙벤처센터2,119-82-65356,실내주차장
2020,서울특별시,금천구,유창빌딩(상가),119-82-63886,대규모점포
2020,서울특별시,금천구,이노플렉스1차,119-86-11595,실내주차장
2020,서울특별시,금천구,이앤씨드림타워7차,119-82-71805,실내주차장
2020,서울특별시,금천구,이앤씨드림타워8차,119-82-73652,실내주차장
2020,서울특별시,금천구,임원효요양원,119-81-09551,노인요양시설
2020,서울특별시,금천구,자연유아어린이집,119-80-03486,어린이집
2020,서울특별시,금천구,천지랜드,118-04-00615,목욕장
2020,서울특별시,금천구,청담어린이집,119-89-01574,어린이집
2020,서울특별시,금천구,카멜리아사우나,119-21-83431,목욕장
2020,서울특별시,금천구,코오롱디지털타워애스턴,119-82-68713,실내주차장
2020,서울특별시,금천구,코오롱테크노밸리,119-82-61914,실내주차장
2020,서울특별시,금천구,파라솔요양병원,408-96-09786,의료기관
2020,서울특별시,금천구,파트너스타워1차,119-82-77115,실내주차장
2020,서울특별시,금천구,푸르지오24시 불한증막,119-15-14573,목욕장
2020,서울특별시,금천구,하우스디 더 스카이밸리 2차,135-82-94493,실내주차장
2020,서울특별시,금천구,한라시그마밸리,119-82-76116,실내주차장
2020,서울특별시,금천구,한신IT타워2,119-82-66068,실내주차장
2020,서울특별시,금천구,해솔예술어린이집,119-80-05368,어린이집
2020,서울특별시,금천구,현대사우나,213-11-04990,목욕장
2020,서울특별시,금천구,현대아울렛,119-85-42562,실내주차장
2020,서울특별시,금천구,현대아울렛,220-88-48421,대규모점포
2020,서울특별시,금천구,현대지식산업센터,119-82-83000,실내주차장
2020,서울특별시,금천구,호서대벤쳐타워,119-82-73671,실내주차장
2020,서울특별시,금천구,홈플러스 시흥점,314-81-11803,대규모점포
2020,서울특별시,금천구,홈플러스 시흥점,314-81-11803,실내주차장
2020,서울특별시,금천구,홈플러스금천점,220-81-60348,대규모점포
2020,서울특별시,금천구,홈플러스금천점,119-85-13015,실내주차장
2020,서울특별시,금천구,황성영재어린이집,119-80-03230,어린이집
2020,서울특별시,금천구,희명병원,119-82-01274,의료기관
2020,서울특별시,노원구,(주)서울온천휘트니스사우나,217-85-12339,목욕장
2020,서울특별시,노원구,1%PC아레나,867-18-00863,PC영업시설
2020,서울특별시,노원구,1%PC아레나(월계동),602-14-81655,PC영업시설
2020,서울특별시,노원구,2001아울렛 중계점,114-81-01855,실내주차장
2020,서울특별시,노원구,2001아울렛 중계점,114-81-01855,대규모점포
2020,서울특별시,노원구,3POP(쓰리팝) PC방,274-44-00129,PC영업시설
2020,서울특별시,노원구,CGV 중계관,104-81-45690,영화상영관
2020,서울특별시,노원구,CGV 하계관,104-81-45690,영화상영관
2020,서울특별시,노원구,CORE PC CAFE,137-22-12950,PC영업시설
2020,서울특별시,노원구,EFC PC방,343-17-00981,PC영업시설
2020,서울특별시,노원구,funnylinkPC 노원2호점,193-19-00338,PC영업시설
2020,서울특별시,노원구,High N PC방,261-35-00529,PC영업시설
2020,서울특별시,노원구,KT노원지사,120-87-57657,실내주차장
2020,서울특별시,노원구,TOPIAEnglishZone어학학원,217-85-12964,학원
2020,서울특별시,노원구,강북메가스터디학원,780-87-00034,학원
2020,서울특별시,노원구,강북연세병원,357-90-00178,의료기관
2020,서울특별시,노원구,강북청솔독서실,889-85-01530,학원
2020,서울특별시,노원구,건영스파밸리,217-11-16275,목욕장
2020,서울특별시,노원구,건영옴니백화점,217-82-03479,실내주차장
2020,서울특별시,노원구,건영옴니백화점,217-82-03479,대규모점포
2020,서울특별시,노원구,공릉2동어린이집,217-82-03940,어린이집
2020,서울특별시,노원구,공릉동종합상가,217-81-00607,대규모점포
2020,서울특별시,노원구,공릉역(7),218-82-00999,지하역사
2020,서울특별시,노원구,교보리얼코리아,102-81-11097,실내주차장
2020,서울특별시,노원구,궁전보석불가마사우나,210-04-30297,목욕장
2020,서울특별시,노원구,금강산보석사우나,217-11-62221,목욕장
2020,서울특별시,노원구,기자목욕탕,271-11-76138,목욕장
2020,서울특별시,노원구,길요양원,217-80-18997,노인요양시설
2020,서울특별시,노원구,노원라테라산후조리원,596-81-00475,산후조리원
2020,서울특별시,노원구,노원문화예술회관,217-83-00445,실내주차장
2020,서울특별시,노원구,노원세일학원,210-81-30487,학원
2020,서울특별시,노원구,노원솔요양병원,204-93-32014,의료기관
2020,서울특별시,노원구,노원실버센터요양원,217-82-67584,노인요양시설
2020,서울특별시,노원구,노원아이파크 상가,352-80-00470,대규모점포
2020,서울특별시,노원구,노원어린이집,217-82-01199,어린이집
2020,서울특별시,노원구,노원역(7),218-82-00999,지하역사
2020,서울특별시,노원구,노원요양복지원,217-80-18551,노인요양시설
2020,서울특별시,노원구,노원정보도서관,217-83-01745,도서관
2020,서울특별시,노원구,노원평생학습관,217-83-00692,도서관
2020,서울특별시,노원구,노원프레미어스엠코주상복합,621-80-26624,실내주차장
2020,서울특별시,노원구,늘사랑실버센터,217-82-71152,노인요양시설
2020,서울특별시,노원구,대감프라자,217-03-41430,실내주차장
2020,서울특별시,노원구,대덕프라자,217-82-61732,실내주차장
2020,서울특별시,노원구,더블레스산후조리원,688-88-00093,산후조리원
2020,서울특별시,노원구,더세븐PC방,806-29-00919,PC영업시설
2020,서울특별시,노원구,더숲아트시네마,120-85-50403,영화상영관
2020,서울특별시,노원구,더조은요양병원,206-93-73234,의료기관
2020,서울특별시,노원구,두타빌,217-82-73295,실내주차장
2020,서울특별시,노원구,딜리셔스 중계점,707-28-00861,PC영업시설
2020,서울특별시,노원구,라이또PC방 공릉본점,862-53-00286,PC영업시설
2020,서울특별시,노원구,라임PC방,855-15-00097,PC영업시설
2020,서울특별시,노원구,러셀중계바른공부자습전용관독서실,387-85-00786,학원
2020,서울특별시,노원구,로데오PC방,822-12-00102,PC영업시설
2020,서울특별시,노원구,롯데마트 중계점,210-85-16732,대규모점포
2020,서울특별시,노원구,롯데백화점 노원점,217-85-20799,실내주차장
2020,서울특별시,노원구,롯데백화점 노원점,217-85-20799,대규모점포
2020,서울특별시,노원구,롯데시네마 수락산,215-85-13462,영화상영관
2020,서울특별시,노원구,롯데시네마노원,215-85-13462,영화상영관
2020,서울특별시,노원구,리얼PC방(구_세븐PC방),181-85-01718,PC영업시설
2020,서울특별시,노원구,리코스타PC카페,206-16-78000,PC영업시설
2020,서울특별시,노원구,마들스타디움 공영주차장,217-83-00445,실내주차장
2020,서울특별시,노원구,마들역(7),218-82-00999,지하역사
2020,서울특별시,노원구,메디아이여성병원,210-90-94106,의료기관
2020,서울특별시,노원구,모아드림산후조리원,418-97-00119,산후조리원
2020,서울특별시,노원구,미광어린이집,210-80-06433,어린이집
2020,서울특별시,노원구,베스타PC방,217-12-44031,PC영업시설
2020,서울특별시,노원구,북부어린이집,217-82-02621,어린이집
2020,서울특별시,노원구,북서울시립미술관,101-83-02866,미술관
2020,서울특별시,노원구,북서울시립미술관,101-83-02866,실내주차장
2020,서울특별시,노원구,블랙pc카페,212-32-40834,PC영업시설
2020,서울특별시,노원구,사랑요양병원,514-82-14902,의료기관
2020,서울특별시,노원구,삼부프라자,734-85-00420,실내주차장
2020,서울특별시,노원구,삼육대학교 뉴스타트동,217-82-00040,실내주차장
2020,서울특별시,노원구,삿갓봉목욕탕,135-23-51143,목욕장
2020,서울특별시,노원구,상계2동 공영주차장,217-83-00445,실내주차장
2020,서울특별시,노원구,상계4동어린이집,217-83-00936,어린이집
2020,서울특별시,노원구,상계5동보듬이나눔이어린이집,217-80-15739,어린이집
2020,서울특별시,노원구,상계8동어린이집,217-80-13522,어린이집
2020,서울특별시,노원구,상계백병원,217-82-00564,실내주차장
2020,서울특별시,노원구,상계백병원,217-82-00564,의료기관
2020,서울특별시,노원구,상계삼성어린이집,217-80-04737,어린이집
2020,서울특별시,노원구,상계역전종합상가,217-81-32088,대규모점포
2020,서울특별시,노원구,상계요양원,432-80-00650,노인요양시설
2020,서울특별시,노원구,상현교회,217-82-61713,실내주차장
2020,서울특별시,노원구,샹떼 인터피아 PC방,210-12-38993,PC영업시설
2020,서울특별시,노원구,서울생활사박물관,104-83-00547,박물관
