"id","nm","adr","x","y","park_lot"
335,"","서울특별시 동대문구 답십리동 477-27번지",127.0511301,37.57168395,5
336,"더 헤이븐","서울특별시 동대문구 답십리동 477-60번지",127.0508023,37.57150524,17
337,"답십리1동주민센터","서울특별시 동대문구 답십리동 477-9번지",127.0512698,37.57183039,10
338,"","서울특별시 동대문구 답십리동 48-15번지",127.0582224,37.57072408,1
339,"","서울특별시 동대문구 답십리동 48-19번지",127.0584929,37.57086189,2
340,"","서울특별시 동대문구 답십리동 48-2번지",127.0591492,37.57069713,3
341,"","서울특별시 동대문구 답십리동 48-34번지",127.0591539,37.57100139,3
342,"","서울특별시 동대문구 답십리동 48-4번지",127.059112,37.57112251,4
343,"","서울특별시 동대문구 답십리동 48-5번지",127.0589929,37.57105076,4
344,"","서울특별시 동대문구 답십리동 48-6번지",127.0589355,37.57095006,1
345,"","서울특별시 동대문구 답십리동 48-9번지",127.058784,37.57092067,1
346,"","서울특별시 동대문구 답십리동 482-102번지",127.0513873,37.57072058,2
347,"","서울특별시 동대문구 답십리동 482-104번지",127.0502736,37.57099199,8
348,"","서울특별시 동대문구 답십리동 482-18번지",127.0515641,37.57049715,4
349,"","서울특별시 동대문구 답십리동 482-27번지",127.0507327,37.57121119,2
350,"","서울특별시 동대문구 답십리동 482-33번지",127.0505014,37.57065402,3
351,"","서울특별시 동대문구 답십리동 482-40번지",127.0506422,37.57127754,3
352,"뉴그린빌리지","서울특별시 동대문구 답십리동 482-42번지",127.050621,37.57114186,8
353,"라브리빌","서울특별시 동대문구 답십리동 482-51번지",127.0506996,37.57097947,12
354,"","서울특별시 동대문구 답십리동 482-55번지",127.0510426,37.57016392,14
355,"해성빌리지","서울특별시 동대문구 답십리동 482-56번지",127.0504705,37.57100858,8
356,"","서울특별시 동대문구 답십리동 482-67번지",127.0510007,37.57088879,3
357,"에덴빌10차","서울특별시 동대문구 답십리동 482-69번지",127.0508396,37.5707583,8
358,"","서울특별시 동대문구 답십리동 482-74번지",127.0507585,37.57056661,1
359,"","서울특별시 동대문구 답십리동 482-77번지",127.0510272,37.57079246,2
360,"","서울특별시 동대문구 답십리동 482-81번지",127.0512443,37.57083724,1
361,"","서울특별시 동대문구 답십리동 483-10번지",127.0519036,37.56934634,2
362,"","서울특별시 동대문구 답십리동 483-1번지",127.0518256,37.57042811,1
363,"","서울특별시 동대문구 답십리동 483-22번지",127.0516391,37.56924582,2
364,"","서울특별시 동대문구 답십리동 483-32번지",127.0521226,37.56946752,3
365,"","서울특별시 동대문구 답십리동 483-39번지",127.0515779,37.56963624,18
366,"","서울특별시 동대문구 답십리동 483-3번지",127.0514625,37.56983622,3
367,"","서울특별시 동대문구 답십리동 483-46번지",127.0511629,37.5699006,4
368,"","서울특별시 동대문구 답십리동 483-6번지",127.0521241,37.56931192,2
369,"","서울특별시 동대문구 답십리동 484-21번지",127.05251,37.56911335,1
370,"","서울특별시 동대문구 답십리동 484-27번지",127.0526557,37.56882568,2
371,"","서울특별시 동대문구 답십리동 484-28번지",127.052287,37.56885738,22
372,"","서울특별시 동대문구 답십리동 484-46번지",127.0529212,37.56845048,7
373,"","서울특별시 동대문구 답십리동 484-48번지",127.0521749,37.56904412,4
374,"","서울특별시 동대문구 답십리동 485-164번지",127.0531746,37.56821115,1
375,"","서울특별시 동대문구 답십리동 485-19번지",127.05371,37.56879151,3
376,"","서울특별시 동대문구 답십리동 485-21번지",127.0536874,37.56857609,1
377,"","서울특별시 동대문구 답십리동 485-2번지",127.0540877,37.56869962,4
378,"","서울특별시 동대문구 답십리동 485-44번지",127.0543748,37.56818808,2
379,"","서울특별시 동대문구 답십리동 485-58번지",127.0540508,37.56797433,1
380,"","서울특별시 동대문구 답십리동 485-66번지",127.0538195,37.56789803,1
381,"","서울특별시 동대문구 답십리동 485-82번지",127.0530433,37.56827473,3
382,"","서울특별시 동대문구 답십리동 486-12번지",127.0558066,37.56789783,8
383,"더클래식","서울특별시 동대문구 답십리동 486-29번지",127.0560206,37.56806216,2
384,"","서울특별시 동대문구 답십리동 487-15번지",127.0562052,37.5674266,3
385,"","서울특별시 동대문구 답십리동 487-18번지",127.0563714,37.56730237,3
386,"스타팰리스2차","서울특별시 동대문구 답십리동 487-24번지",127.0562734,37.56801023,1
387,"답십리성당","서울특별시 동대문구 답십리동 487-50번지",127.0564735,37.56755451,22
388,"엠제이 빌딩","서울특별시 동대문구 답십리동 488-17번지",127.0567635,37.56665193,17
389,"센시티16","서울특별시 동대문구 답십리동 488-18번지",127.0563586,37.5662756,72
390,"","서울특별시 동대문구 답십리동 488-226번지",127.0563646,37.56586474,2
391,"","서울특별시 동대문구 답십리동 488-230번지",127.0562656,37.56577712,1
392,"테크빌","서울특별시 동대문구 답십리동 488-26번지",127.0569047,37.56647734,8
393,"","서울특별시 동대문구 답십리동 488-2번지",127.0571653,37.56738443,1
394,"","서울특별시 동대문구 답십리동 488-310번지",127.0569595,37.5652607,3
395,"","서울특별시 동대문구 답십리동 488-333번지",127.0569629,37.56720432,1
396,"스타클래스","서울특별시 동대문구 답십리동 488-338번지",127.0565657,37.56647264,54
397,"더 클래스빌","서울특별시 동대문구 답십리동 488-36번지",127.0572715,37.56708074,6
398,"계림빌딩","서울특별시 동대문구 답십리동 488-46번지",127.0569379,37.56700305,17
399,"달마지빌","서울특별시 동대문구 답십리동 488-51번지",127.0573958,37.56746504,2
400,"","서울특별시 동대문구 답십리동 489-105번지",127.0542863,37.5672446,4
401,"","서울특별시 동대문구 답십리동 489-107번지",127.0546521,37.5675578,2
402,"","서울특별시 동대문구 답십리동 489-111번지",127.0543332,37.56780806,1
403,"대화빌딩","서울특별시 동대문구 답십리동 489-120번지",127.054133,37.56774445,4
404,"","서울특별시 동대문구 답십리동 489-122번지",127.053967,37.56760298,2
405,"","서울특별시 동대문구 답십리동 489-125번지",127.0540674,37.56755131,2
406,"","서울특별시 동대문구 답십리동 489-127번지",127.0541893,37.56765568,1
407,"","서울특별시 동대문구 답십리동 489-135번지",127.0541427,37.56744532,3
408,"","서울특별시 동대문구 답십리동 489-137번지",127.0541872,37.5673488,3
409,"답십리창복빌딩","서울특별시 동대문구 답십리동 489-13번지",127.0549772,37.56716067,4
410,"","서울특별시 동대문구 답십리동 489-21번지",127.0549218,37.56728827,1
411,"","서울특별시 동대문구 답십리동 489-35번지",127.0548843,37.56740704,1
412,"","서울특별시 동대문구 답십리동 489-37번지",127.0547878,37.56732437,1
413,"","서울특별시 동대문구 답십리동 489-58번지",127.0551181,37.56795267,2
414,"","서울특별시 동대문구 답십리동 489-72번지",127.0552842,37.56743235,3
415,"","서울특별시 동대문구 답십리동 489-74번지",127.0553148,37.56780013,2
416,"","서울특별시 동대문구 답십리동 489-84번지",127.0547882,37.56746385,1
417,"","서울특별시 동대문구 답십리동 489-85번지",127.0547181,37.56740315,1
418,"","서울특별시 동대문구 답십리동 489-86번지",127.0546477,37.56734282,1
419,"","서울특별시 동대문구 답십리동 489-87번지",127.0545775,37.5672824,2
420,"","서울특별시 동대문구 답십리동 489-88번지",127.0544539,37.56717713,4
421,"","서울특별시 동대문구 답십리동 489-94번지",127.0545302,37.56786005,1
422,"","서울특별시 동대문구 답십리동 489-98번지",127.0545417,37.56765606,1
423,"제이에스홈","서울특별시 동대문구 답십리동 49-34번지",127.0591418,37.57146883,4
424,"","서울특별시 동대문구 답십리동 49-38번지",127.0588717,37.57148276,1
425,"","서울특별시 동대문구 답십리동 490-11번지",127.0551537,37.56693885,1
426,"","서울특별시 동대문구 답십리동 490-13번지",127.0550461,37.56693998,4
427,"","서울특별시 동대문구 답십리동 490-27번지",127.0553079,37.56656477,5
428,"","서울특별시 동대문구 답십리동 490-44번지",127.0554004,37.56641958,3
429,"","서울특별시 동대문구 답십리동 490-57번지",127.0559076,37.56662026,3
430,"","서울특별시 동대문구 답십리동 490-73번지",127.0551708,37.5670521,1
431,"네모313빌딩","서울특별시 동대문구 답십리동 492-1번지",127.0552842,37.56541484,28
432,"하늘병원","서울특별시 동대문구 답십리동 492-2번지",127.0554739,37.5652705,110
433,"답십리한화오벨리스크","서울특별시 동대문구 답십리동 492-4번지",127.0560773,37.56482324,173
434,"","서울특별시 동대문구 답십리동 493-4번지",127.054558,37.56595136,88
435,"클래식타워","서울특별시 동대문구 답십리동 493-5번지",127.0546884,37.56585084,117
436,"한일노벨리아","서울특별시 동대문구 답십리동 494-1번지",127.053286,37.56690033,129
437,"우창프라자아파트","서울특별시 동대문구 답십리동 494-2번지",127.0538507,37.5664758,143
438,"상명빌딩","서울특별시 동대문구 답십리동 494-5번지",127.0535607,37.56671974,25
439,"","서울특별시 동대문구 답십리동 495-1번지",127.0523094,37.56762796,37
440,"","서울특별시 동대문구 답십리동 496-17번지",127.0517394,37.56797194,5
441,"다나","서울특별시 동대문구 답십리동 496-2번지",127.0515186,37.56821882,70
442,"","서울특별시 동대문구 답십리동 496-3번지",127.051858,37.56807388,6
443,"","서울특별시 동대문구 답십리동 496-4번지",127.0520447,37.56782963,84
444,"","서울특별시 동대문구 답십리동 497-1번지",127.0503439,37.56948361,6
445,"효림요양병원","서울특별시 동대문구 답십리동 497-66번지",127.0509611,37.56864407,20
446,"부룡빌딩","서울특별시 동대문구 답십리동 497-67번지",127.0511324,37.56850749,35
447,"젠트리움","서울특별시 동대문구 답십리동 497-9번지",127.0501553,37.56924024,124
448,"","서울특별시 동대문구 답십리동 498-3번지",127.0501111,37.56977644,12
449,"","서울특별시 동대문구 답십리동 498-4번지",127.0502154,37.56966683,10
450,"메트로팰리스","서울특별시 동대문구 답십리동 498-5번지",127.0499029,37.56949902,100
451,"청계G wall estates","서울특별시 동대문구 답십리동 498-7번지",127.0495166,37.57017115,48
452,"","서울특별시 동대문구 답십리동 50-11번지",127.058265,37.57142728,2
453,"꿈에그린빌","서울특별시 동대문구 답십리동 50-14번지",127.0581063,37.57164703,8
454,"","서울특별시 동대문구 답십리동 50-22번지",127.0577627,37.57170756,2
455,"","서울특별시 동대문구 답십리동 50-30번지",127.0577252,37.5714289,5
456,"","서울특별시 동대문구 답십리동 50-33번지",127.0575256,37.57120357,5
457,"우아세어린이집","서울특별시 동대문구 답십리동 50-35번지",127.0577032,37.57115141,1
458,"","서울특별시 동대문구 답십리동 50-37번지",127.0575124,37.57105338,2
459,"","서울특별시 동대문구 답십리동 50-4번지",127.0584189,37.5717003,7
460,"","서울특별시 동대문구 답십리동 50-9번지",127.0582766,37.57163829,1
461,"","서울특별시 동대문구 답십리동 52-3번지",127.0575927,37.57194875,4
462,"","서울특별시 동대문구 답십리동 53-10번지",127.0576148,37.57245249,2
463,"","서울특별시 동대문구 답십리동 53-13번지",127.0577838,37.5722449,3
464,"","서울특별시 동대문구 답십리동 53-21번지",127.0580388,37.5727442,4
465,"","서울특별시 동대문구 답십리동 53-31번지",127.0580185,37.57229714,1
466,"","서울특별시 동대문구 답십리동 53-36번지",127.0584701,37.57270245,2
467,"","서울특별시 동대문구 답십리동 53-38번지",127.0583313,37.57261575,2
468,"","서울특별시 동대문구 답십리동 53-41번지",127.0584434,37.57237549,3
469,"","서울특별시 동대문구 답십리동 53-8번지",127.0578044,37.57255565,5
470,"","서울특별시 동대문구 답십리동 53-9번지",127.0577971,37.5724442,3
471,"","서울특별시 동대문구 답십리동 530-14번지",127.0546887,37.56639009,58
472,"현대썬앤빌 청계","서울특별시 동대문구 답십리동 530-15번지",127.055151,37.56616255,143
473,"평화빌딩","서울특별시 동대문구 답십리동 530-16번지",127.0557517,37.56560077,63
474,"한성아펠시티","서울특별시 동대문구 답십리동 530-17번지",127.0562639,37.56522094,214
475,"답십리주차빌딩","서울특별시 동대문구 답십리동 530-18번지",127.056664,37.56490738,136
476,"도이치모터스빌딩","서울특별시 동대문구 답십리동 530-19번지",127.0566274,37.5644105,53
477,"하늘병원","서울특별시 동대문구 답십리동 530-27번지",127.0564357,37.56455754,33
478,"보광타워","서울특별시 동대문구 답십리동 530-4번지",127.0501134,37.57035731,135
479,"골든메카","서울특별시 동대문구 답십리동 530-8번지",127.051979,37.5685674,221
480,"","서울특별시 동대문구 답십리동 542-7번지",127.047563,37.57230208,5
